listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
17521004,2025-09-01,30,0,0.0,0.0,33.1,,,,4,,30928.0,0.0
17521004,2025-10-01,31,0,0.0,0.0,32.6,,,,4,,30460.0,0.0
17521004,2025-11-01,30,0,0.0,0.0,32.5,,,,4,,30367.0,0.0
17521004,2025-12-01,31,0,0.0,0.0,29.3,,,,4,,27377.0,0.0
17521004,2026-01-01,15,16,0.516,468.0,28.8,29.2,3,30,4,27284.0,26910.0,437284.0
17521004,2026-02-01,14,14,0.5,409.0,29.9,29.2,,,4,27284.0,27938.0,382156.0
17521004,2026-03-01,31,0,0.0,0.0,31.8,,,,4,,29713.0,0.0
17521004,2026-04-01,30,0,0.0,0.0,32.1,,,,4,,29993.0,0.0
15957477,2025-05-01,18,13,0.419,554.0,44.1,42.6,108,6,2,40375.0,41796.0,525059.0
15957477,2025-06-01,17,13,0.433,599.0,48.6,46.1,67,6,2,43074.0,45410.0,559686.0
15957477,2025-07-01,6,25,0.806,1255.0,48.8,50.2,17,8,2,46905.0,45597.0,1172631.0
15957477,2025-08-01,11,20,0.645,918.0,46.2,45.9,12,7,2,42887.0,43168.0,857749.0
15957477,2025-09-01,25,5,0.167,227.0,47.2,45.4,,,2,42420.0,44102.0,212101.0
15957477,2025-10-01,25,6,0.194,261.0,46.4,43.5,78,3,2,40645.0,43355.0,243870.0
15957477,2025-11-01,9,21,0.7,1029.0,49.0,49.0,5,7,2,45784.0,45784.0,961464.0
15957477,2025-12-01,27,4,0.129,195.0,46.2,48.8,2,4,2,45597.0,43168.0,182202.0
15957477,2026-01-01,23,8,0.258,360.0,44.7,45.0,1,2,2,42047.0,41766.0,336372.0
15957477,2026-02-01,17,11,0.393,523.0,46.9,47.5,26,11,2,44382.0,43822.0,488674.0
15957477,2026-03-01,21,10,0.323,466.0,49.9,46.6,22,3,2,43542.0,46625.0,435415.0
15957477,2026-04-01,25,5,0.167,227.0,49.4,45.4,54,2,2,42420.0,46158.0,212101.0
154395,2025-05-01,8,23,0.742,1492.0,64.8,64.9,26,8,5,61510.0,61415.0,1414058.0
154395,2025-06-01,14,16,0.533,1048.0,66.7,65.5,146,10,5,61201.0,62322.0,979217.0
154395,2025-07-01,4,27,0.871,1866.0,69.3,69.1,120,6,5,64565.0,64752.0,1743529.0
154395,2025-08-01,3,28,0.903,1957.0,69.7,69.9,136,8,5,65312.0,65125.0,1828557.0
154395,2025-09-01,0,30,1.0,1995.0,66.5,66.5,123,27,5,62135.0,62135.0,1864062.0
154395,2025-10-01,0,31,1.0,2075.0,66.9,66.9,81,14,5,62509.0,62509.0,1938812.0
154395,2025-11-01,2,28,0.933,1828.0,65.2,65.3,245,49,5,61014.0,60921.0,1708023.0
154395,2025-12-01,0,31,1.0,2080.0,67.1,67.1,38,2,5,62696.0,62696.0,1943484.0
154395,2026-01-01,15,16,0.516,1038.0,65.0,64.9,85,7,6,60640.0,60734.0,969873.0
154395,2026-02-01,19,9,0.321,577.0,64.8,64.1,3,1,7,59893.0,60547.0,539130.0
154395,2026-03-01,31,0,0.0,0.0,69.3,,,,5,,64752.0,0.0
154395,2026-04-01,30,0,0.0,0.0,70.1,,,,5,,65499.0,0.0
11226656,2025-05-01,15,16,0.516,473.0,30.4,29.6,64,4,2,28054.0,28812.0,448290.0
11226656,2025-06-01,22,8,0.267,272.0,35.2,34.0,46,8,2,31768.0,32890.0,254148.0
11226656,2025-07-01,7,24,0.774,896.0,38.5,37.3,58,8,2,34852.0,35973.0,837193.0
11226656,2025-08-01,16,15,0.484,510.0,37.9,34.0,50,2,2,31768.0,35413.0,476527.0
11226656,2025-09-01,5,25,0.833,936.0,38.7,37.4,61,5,2,34945.0,36160.0,874568.0
11226656,2025-10-01,21,10,0.323,461.0,43.9,46.1,102,3,2,43074.0,41019.0,430743.0
11226656,2025-11-01,17,13,0.433,551.0,37.8,42.4,6,6,2,39617.0,35319.0,514836.0
11226656,2025-12-01,18,13,0.419,473.0,36.1,36.4,26,9,2,34011.0,33731.0,441956.0
11226656,2026-01-01,11,20,0.645,667.0,32.7,33.4,12,14,2,31208.0,30554.0,623223.0
11226656,2026-02-01,14,14,0.5,460.0,32.3,32.9,1,14,2,30741.0,30180.0,429809.0
11226656,2026-03-01,31,0,0.0,0.0,35.5,,,,2,,33170.0,0.0
11226656,2026-04-01,30,0,0.0,0.0,33.3,,,,2,,31114.0,0.0
4840431,2025-05-01,31,0,0.0,0.0,120.9,,,,7,,114584.0,0.0
4840431,2025-06-01,12,18,0.6,2097.0,117.9,116.5,12,46,7,108854.0,110162.0,1959368.0
4840431,2025-07-01,3,28,0.903,3275.0,117.0,117.0,,,7,109321.0,109321.0,3060052.0
4840431,2025-08-01,31,0,0.0,0.0,117.6,,,,7,,109882.0,0.0
4840431,2025-09-01,30,0,0.0,0.0,116.6,,,,7,,108947.0,0.0
4840431,2025-10-01,31,0,0.0,0.0,116.9,,,,7,,109228.0,0.0
4840431,2025-11-01,30,0,0.0,0.0,115.3,,,,7,,107733.0,0.0
4840431,2025-12-01,31,0,0.0,0.0,116.7,,,,7,,109041.0,0.0
4840431,2026-01-01,31,0,0.0,0.0,115.4,,,,7,,107826.0,0.0
4840431,2026-02-01,28,0,0.0,0.0,117.5,,,,7,,109788.0,0.0
4840431,2026-03-01,31,0,0.0,0.0,110.6,,,,7,,103341.0,0.0
4840431,2026-04-01,30,0,0.0,0.0,107.1,,,,7,,100071.0,0.0
5998600,2025-05-01,16,15,0.484,512.0,35.0,34.1,34,10,2,32319.0,33172.0,485253.0
5998600,2025-06-01,13,17,0.567,620.0,36.4,36.5,41,4,2,34104.0,34011.0,579308.0
5998600,2025-07-01,4,27,0.871,1009.0,37.6,37.4,68,4,2,34945.0,35132.0,942776.0
5998600,2025-08-01,28,3,0.097,111.0,37.8,37.0,,,2,34572.0,35319.0,103715.0
5998600,2025-09-01,30,0,0.0,0.0,37.7,,,,2,,35226.0,0.0
5998600,2025-10-01,30,1,0.032,37.0,36.9,37.0,84,1,2,34572.0,34478.0,34572.0
5998600,2025-11-01,30,0,0.0,0.0,38.1,,,,2,,35599.0,0.0
5998600,2025-12-01,31,0,0.0,0.0,36.4,,,,2,,34011.0,0.0
5998600,2026-01-01,31,0,0.0,0.0,35.8,,,,2,,33450.0,0.0
5998600,2026-02-01,24,4,0.143,151.0,36.7,37.8,38,4,2,35319.0,34291.0,141089.0
5998600,2026-03-01,27,4,0.129,150.0,35.9,37.5,11,4,2,35039.0,33544.0,140155.0
5998600,2026-04-01,30,0,0.0,0.0,36.2,,,,2,,33824.0,0.0
21517630,2025-05-01,31,0,0.0,0.0,31.9,,,,,,30234.0,0.0
21517630,2025-06-01,30,0,0.0,0.0,32.0,,,,,,29900.0,0.0
21517630,2025-07-01,31,0,0.0,0.0,32.3,,,,,,30180.0,0.0
21517630,2025-08-01,31,0,0.0,0.0,32.5,,,,,,30367.0,0.0
21517630,2025-09-01,30,0,0.0,0.0,32.4,,,,,,30273.0,0.0
21517630,2025-10-01,8,23,0.742,748.0,32.3,32.5,,,,30367.0,30180.0,698907.0
21517630,2025-11-01,27,3,0.1,97.0,32.6,32.3,,,,30180.0,30460.0,90634.0
21517630,2025-12-01,31,0,0.0,0.0,25.0,,,,,,23359.0,0.0
21517630,2026-01-01,31,0,0.0,0.0,20.4,,,,3,,19061.0,0.0
21517630,2026-02-01,28,0,0.0,0.0,18.6,,,,3,,17379.0,0.0
21517630,2026-03-01,31,0,0.0,0.0,19.1,,,,3,,17846.0,0.0
21517630,2026-04-01,30,0,0.0,0.0,19.3,,,,3,,18033.0,0.0
17489804,2025-05-01,11,20,0.645,772.0,37.6,38.6,1,20,28,36584.0,35636.0,731671.0
17489804,2025-06-01,30,0,0.0,0.0,37.3,,,,28,,34852.0,0.0
17489804,2025-07-01,3,28,0.903,856.0,30.6,30.6,1,33,28,28592.0,28592.0,799818.0
17489804,2025-08-01,14,17,0.548,516.0,28.9,30.4,1,21,28,28405.0,27003.0,482133.0
17489804,2025-09-01,21,9,0.3,247.0,27.1,27.4,,,28,25602.0,25321.0,230789.0
17489804,2025-10-01,31,0,0.0,0.0,27.5,,,,28,,25695.0,0.0
17489804,2025-11-01,12,18,0.6,492.0,27.5,27.3,40,15,22,25508.0,25695.0,459709.0
17489804,2025-12-01,17,14,0.452,359.0,27.4,25.6,9,1,20,23920.0,25602.0,335438.0
17489804,2026-01-01,31,0,0.0,0.0,27.5,,,,20,,25695.0,0.0
17489804,2026-02-01,28,0,0.0,0.0,26.1,,,,20,,24387.0,0.0
17489804,2026-03-01,31,0,0.0,0.0,32.1,,,,20,,29993.0,0.0
17489804,2026-04-01,30,0,0.0,0.0,32.8,,,,20,,30647.0,0.0
19297624,2025-05-01,31,0,0.0,0.0,71.4,,,,,,67670.0,0.0
19297624,2025-06-01,24,6,0.2,432.0,71.6,72.0,1,6,,67274.0,66901.0,403647.0
19297624,2025-07-01,31,0,0.0,0.0,68.3,,,,7,,63817.0,0.0
19297624,2025-08-01,31,0,0.0,0.0,69.7,,,,7,,65125.0,0.0
19297624,2025-09-01,30,0,0.0,0.0,67.1,,,,7,,62696.0,0.0
19297624,2025-10-01,31,0,0.0,0.0,67.6,,,,7,,63163.0,0.0
19297624,2025-11-01,30,0,0.0,0.0,69.2,,,,7,,64658.0,0.0
19297624,2025-12-01,25,6,0.194,372.0,62.9,62.0,1,6,7,57931.0,58772.0,347585.0
19297624,2026-01-01,31,0,0.0,0.0,62.4,,,,7,,58305.0,0.0
19297624,2026-02-01,28,0,0.0,0.0,61.4,,,,7,,57370.0,0.0
19297624,2026-03-01,31,0,0.0,0.0,62.9,,,,7,,58772.0,0.0
19297624,2026-04-01,30,0,0.0,0.0,63.3,,,,7,,59145.0,0.0
14071902,2025-05-01,31,0,0.0,0.0,55.1,,,,4,,52222.0,0.0
14071902,2025-06-01,30,0,0.0,0.0,53.3,,,,4,,49802.0,0.0
14071902,2025-07-01,31,0,0.0,0.0,51.0,,,,4,,47653.0,0.0
14071902,2025-08-01,31,0,0.0,0.0,38.7,,,,28,,36160.0,0.0
14071902,2025-09-01,30,0,0.0,0.0,36.5,,,,28,,34104.0,0.0
14071902,2025-10-01,31,0,0.0,0.0,37.4,,,,28,,34945.0,0.0
14071902,2025-11-01,30,0,0.0,0.0,42.7,,,,28,,39897.0,0.0
14071902,2025-12-01,12,19,0.613,832.0,44.2,43.8,58,9,28,40925.0,41299.0,777393.0
14071902,2026-01-01,22,9,0.29,433.0,49.1,48.1,52,9,4,44943.0,45877.0,404581.0
14071902,2026-02-01,12,16,0.571,805.0,50.2,50.3,23,8,4,46999.0,46905.0,752166.0
14071902,2026-03-01,25,6,0.194,216.0,39.9,36.0,1,6,13,33637.0,37281.0,201823.0
14071902,2026-04-01,19,11,0.367,652.0,51.6,59.3,4,41,17,55408.0,48213.0,609207.0
16873113,2025-05-01,23,8,0.258,377.0,47.8,47.1,4,1,1,44639.0,45303.0,357306.0
16873113,2025-06-01,23,7,0.233,330.0,45.4,47.1,25,1,1,44009.0,42420.0,308341.0
16873113,2025-07-01,15,16,0.516,775.0,48.2,48.4,5,1,1,45223.0,45036.0,724135.0
16873113,2025-08-01,16,15,0.484,729.0,47.9,48.6,16,1,1,45410.0,44756.0,681154.0
16873113,2025-09-01,27,3,0.1,146.0,47.3,48.7,34,1,1,45504.0,44196.0,136418.0
16873113,2025-10-01,16,15,0.484,648.0,42.8,43.2,12,1,1,40365.0,39991.0,605470.0
16873113,2025-11-01,11,19,0.633,817.0,42.8,43.0,7,1,1,40178.0,39991.0,763378.0
16873113,2025-12-01,21,10,0.323,378.0,38.2,37.8,35,1,1,35319.0,35693.0,353191.0
16873113,2026-01-01,31,0,0.0,0.0,42.1,,,,1,,39337.0,0.0
16873113,2026-02-01,28,0,0.0,0.0,43.0,,,,1,,40178.0,0.0
16873113,2026-03-01,31,0,0.0,0.0,43.2,,,,1,,40365.0,0.0
16873113,2026-04-01,30,0,0.0,0.0,43.2,,,,1,,40365.0,0.0
5927745,2025-05-01,28,3,0.097,298.0,81.5,99.3,7,3,2,94113.0,77242.0,282432.0
5927745,2025-06-01,30,0,0.0,0.0,88.3,,,,2,,82505.0,0.0
5927745,2025-07-01,31,0,0.0,0.0,94.3,,,,2,,88111.0,0.0
5927745,2025-08-01,31,0,0.0,0.0,109.6,,,,2,,102407.0,0.0
5927745,2025-09-01,30,0,0.0,0.0,94.0,,,,2,,87831.0,0.0
5927745,2025-10-01,31,0,0.0,0.0,82.7,,,,2,,77272.0,0.0
5927745,2025-11-01,18,12,0.4,1242.0,102.3,103.5,75,4,2,96707.0,95586.0,1160484.0
5927745,2025-12-01,31,0,0.0,0.0,89.9,,,,2,,84000.0,0.0
5927745,2026-01-01,31,0,0.0,0.0,112.5,,,,2,,105116.0,0.0
5927745,2026-02-01,28,0,0.0,0.0,89.6,,,,2,,83719.0,0.0
5927745,2026-03-01,27,4,0.129,380.0,91.3,95.0,1,4,2,88765.0,85308.0,355060.0
5927745,2026-04-01,24,6,0.2,477.0,84.8,79.5,3,6,2,74282.0,79234.0,445693.0
20194873,2025-05-01,31,0,0.0,0.0,35.0,,,,1,,33172.0,0.0
20194873,2025-06-01,27,3,0.1,127.0,42.3,42.3,22,1,1,39524.0,39524.0,118665.0
20194873,2025-07-01,29,2,0.065,78.0,41.2,39.0,1,2,1,36440.0,38496.0,72881.0
20194873,2025-08-01,30,1,0.032,38.0,49.7,38.0,1,1,1,35506.0,46438.0,35506.0
20194873,2025-09-01,25,5,0.167,169.0,36.2,33.8,7,5,1,31582.0,33824.0,157908.0
20194873,2025-10-01,28,3,0.097,95.0,33.6,31.7,2,1,1,29619.0,31395.0,88765.0
20194873,2025-11-01,27,3,0.1,110.0,35.4,36.7,1,3,1,34291.0,33077.0,102780.0
20194873,2025-12-01,31,0,0.0,0.0,36.2,,,,1,,33824.0,0.0
20194873,2026-01-01,31,0,0.0,0.0,36.1,,,,1,,33731.0,0.0
20194873,2026-02-01,27,1,0.036,39.0,37.1,39.0,1,1,1,36440.0,34665.0,36440.0
20194873,2026-03-01,31,0,0.0,0.0,40.9,,,,1,,38216.0,0.0
20194873,2026-04-01,30,0,0.0,0.0,41.8,,,,1,,39057.0,0.0
22185649,2025-05-01,24,7,0.226,252.0,35.5,36.0,5,2,4,34119.0,33645.0,238836.0
22185649,2025-06-01,19,11,0.367,416.0,38.5,37.8,2,7,2,35319.0,35973.0,388697.0
22185649,2025-07-01,6,25,0.806,951.0,37.6,38.0,26,7,2,35506.0,35132.0,888583.0
22185649,2025-08-01,28,3,0.097,115.0,37.5,38.3,1,3,2,35786.0,35039.0,107452.0
22185649,2025-09-01,30,0,0.0,0.0,36.4,,,,2,,34011.0,0.0
22185649,2025-10-01,25,6,0.194,220.0,36.3,36.7,6,1,2,34291.0,33918.0,205561.0
22185649,2025-11-01,28,2,0.067,73.0,36.3,36.5,1,1,2,34104.0,33918.0,68209.0
22185649,2025-12-01,28,3,0.097,105.0,34.8,35.0,1,1,2,32703.0,32516.0,98109.0
22185649,2026-01-01,28,3,0.097,102.0,33.5,34.0,1,1,2,31768.0,31301.0,95305.0
22185649,2026-02-01,21,7,0.25,244.0,34.0,34.9,2,1,2,32609.0,31768.0,227986.0
22185649,2026-03-01,15,16,0.516,594.0,36.4,37.1,5,2,2,34665.0,34011.0,555014.0
22185649,2026-04-01,18,12,0.4,447.0,37.4,37.2,9,2,2,34758.0,34945.0,417662.0
1041894,2025-05-01,31,0,0.0,0.0,52.8,,,,4,,50042.0,0.0
1041894,2025-06-01,30,0,0.0,0.0,75.3,,,,4,,70358.0,0.0
1041894,2025-07-01,21,10,0.323,640.0,65.5,64.0,17,5,4,59799.0,61201.0,597995.0
1041894,2025-08-01,31,0,0.0,0.0,73.5,,,,4,,68676.0,0.0
1041894,2025-09-01,30,0,0.0,0.0,78.5,,,,4,,73348.0,0.0
1041894,2025-10-01,31,0,0.0,0.0,80.3,,,,4,,75030.0,0.0
1041894,2025-11-01,30,0,0.0,0.0,83.5,,,,4,,78020.0,0.0
1041894,2025-12-01,31,0,0.0,0.0,76.4,,,,4,,71386.0,0.0
1041894,2026-01-01,31,0,0.0,0.0,77.1,,,,4,,72040.0,0.0
1041894,2026-02-01,28,0,0.0,0.0,76.4,,,,4,,71386.0,0.0
1041894,2026-03-01,31,0,0.0,0.0,76.2,,,,4,,71199.0,0.0
1041894,2026-04-01,30,0,0.0,0.0,76.0,,,,4,,71012.0,0.0
8739181,2025-05-01,30,1,0.032,29.0,32.5,29.0,1,1,3,27485.0,30802.0,27485.0
8739181,2025-06-01,26,4,0.133,153.0,47.6,38.2,1,4,3,35693.0,44476.0,142958.0
8739181,2025-07-01,9,22,0.71,900.0,42.4,40.9,20,8,3,38216.0,39617.0,840930.0
8739181,2025-08-01,10,21,0.677,943.0,42.0,44.9,13,3,3,41953.0,39243.0,881108.0
8739181,2025-09-01,15,15,0.5,569.0,35.6,37.9,1,5,3,35413.0,33263.0,531655.0
8739181,2025-10-01,13,18,0.581,621.0,33.9,34.5,18,5,3,32236.0,31675.0,580242.0
8739181,2025-11-01,16,14,0.467,520.0,36.4,37.1,21,8,3,34665.0,34011.0,485871.0
8739181,2025-12-01,17,14,0.452,523.0,37.1,37.4,,,3,34945.0,34665.0,488674.0
8739181,2026-01-01,19,12,0.387,417.0,36.1,34.8,11,4,3,32516.0,33731.0,389631.0
8739181,2026-02-01,12,16,0.571,561.0,35.6,35.1,1,16,3,32796.0,33263.0,524180.0
8739181,2026-03-01,19,12,0.387,451.0,35.7,37.6,28,12,5,35132.0,33357.0,421400.0
8739181,2026-04-01,30,0,0.0,0.0,34.1,,,,7,,31862.0,0.0
15930831,2025-05-01,29,2,0.065,173.0,70.7,86.5,13,1,1,81981.0,67007.0,163962.0
15930831,2025-06-01,25,5,0.167,347.0,78.5,69.4,45,2,1,64845.0,73348.0,324225.0
15930831,2025-07-01,8,23,0.742,1668.0,72.5,72.5,20,3,1,67742.0,67742.0,1558524.0
15930831,2025-08-01,9,22,0.71,1664.0,73.7,75.6,47,4,1,70638.0,68863.0,1554787.0
15930831,2025-09-01,20,10,0.333,631.0,70.9,63.1,28,3,1,58959.0,66247.0,589586.0
15930831,2025-10-01,19,12,0.387,798.0,68.6,66.5,39,2,1,62135.0,64098.0,745625.0
15930831,2025-11-01,5,25,0.833,1662.0,66.4,66.5,132,5,1,62135.0,62042.0,1552918.0
15930831,2025-12-01,17,14,0.452,911.0,65.5,65.1,124,1,1,60827.0,61201.0,851208.0
15930831,2026-01-01,15,16,0.516,1062.0,66.4,66.4,142,2,1,62042.0,62042.0,992298.0
15930831,2026-02-01,19,9,0.321,614.0,66.9,68.2,34,1,1,63724.0,62509.0,573701.0
15930831,2026-03-01,21,10,0.323,762.0,74.6,76.2,7,2,1,71199.0,69704.0,711988.0
15930831,2026-04-01,25,5,0.167,395.0,79.1,79.0,19,1,1,73815.0,73908.0,369075.0
5663131,2025-05-01,31,0,0.0,0.0,62.3,,,,2,,59045.0,0.0
5663131,2025-06-01,30,0,0.0,0.0,67.7,,,,2,,63257.0,0.0
5663131,2025-07-01,23,8,0.258,541.0,68.1,67.6,124,8,2,63163.0,63630.0,505493.0
5663131,2025-08-01,31,0,0.0,0.0,63.2,,,,2,,59052.0,0.0
5663131,2025-09-01,30,0,0.0,0.0,76.0,,,,2,,71012.0,0.0
5663131,2025-10-01,31,0,0.0,0.0,65.3,,,,2,,61014.0,0.0
5663131,2025-11-01,29,1,0.033,62.0,73.0,62.0,1,1,2,57931.0,68209.0,57931.0
5663131,2025-12-01,24,7,0.226,549.0,70.5,78.4,15,7,2,73254.0,65873.0,512968.0
5663131,2026-01-01,31,0,0.0,0.0,52.5,,,,2,,49054.0,0.0
5663131,2026-02-01,28,0,0.0,0.0,48.9,,,,2,,45691.0,0.0
5663131,2026-03-01,31,0,0.0,0.0,48.8,,,,2,,45597.0,0.0
5663131,2026-04-01,30,0,0.0,0.0,49.6,,,,2,,46345.0,0.0
20001399,2025-05-01,31,0,0.0,0.0,63.6,,,,2,,60278.0,0.0
20001399,2025-06-01,29,1,0.033,64.0,64.8,64.0,1,1,2,59799.0,60547.0,59799.0
20001399,2025-07-01,10,21,0.677,1431.0,67.5,68.1,52,24,2,63630.0,63070.0,1337079.0
20001399,2025-08-01,27,4,0.129,272.0,68.0,68.0,1,1,4,63537.0,63537.0,254148.0
20001399,2025-09-01,30,0,0.0,0.0,69.8,,,,4,,65219.0,0.0
20001399,2025-10-01,31,0,0.0,0.0,70.2,,,,4,,65593.0,0.0
20001399,2025-11-01,30,0,0.0,0.0,69.9,,,,4,,65312.0,0.0
20001399,2025-12-01,31,0,0.0,0.0,68.8,,,,4,,64284.0,0.0
20001399,2026-01-01,31,0,0.0,0.0,68.5,,,,4,,64004.0,0.0
20001399,2026-02-01,28,0,0.0,0.0,68.7,,,,4,,64191.0,0.0
20001399,2026-03-01,31,0,0.0,0.0,68.0,,,,3,,63537.0,0.0
20001399,2026-04-01,30,0,0.0,0.0,67.9,,,,2,,63444.0,0.0
879962,2025-05-01,0,31,1.0,1419.0,45.8,45.8,1,28,3,43407.0,43407.0,1344871.0
879962,2025-06-01,30,0,0.0,0.0,48.6,,,,3,,45410.0,0.0
879962,2025-07-01,6,25,0.806,1294.0,50.3,51.8,4,10,3,48400.0,46999.0,1209071.0
879962,2025-08-01,20,11,0.355,548.0,54.8,49.8,21,5,3,46531.0,51203.0,512033.0
879962,2025-09-01,27,3,0.1,178.0,54.7,59.3,1,3,3,55408.0,51110.0,166317.0
879962,2025-10-01,23,8,0.258,417.0,51.6,52.1,5,4,3,48681.0,48213.0,389631.0
879962,2025-11-01,28,2,0.067,118.0,55.5,59.0,17,11,3,55128.0,51857.0,110255.0
879962,2025-12-01,11,20,0.645,1141.0,57.2,57.0,,,3,53259.0,53446.0,1066113.0
879962,2026-01-01,31,0,0.0,0.0,58.8,,,,3,,54941.0,0.0
879962,2026-02-01,28,0,0.0,0.0,55.8,,,,2,,52138.0,0.0
879962,2026-03-01,23,8,0.258,437.0,54.4,54.6,6,8,3,51016.0,50830.0,408318.0
879962,2026-04-01,30,0,0.0,0.0,52.0,,,,3,,48587.0,0.0
4717651,2025-05-01,4,27,0.871,1502.0,55.5,55.6,12,4,2,52695.0,52601.0,1423535.0
4717651,2025-06-01,9,21,0.7,1202.0,58.9,57.2,31,5,2,53446.0,55034.0,1123109.0
4717651,2025-07-01,5,26,0.839,1785.0,68.9,68.7,58,3,2,64191.0,64378.0,1667845.0
4717651,2025-08-01,5,26,0.839,1746.0,65.5,67.2,55,5,2,62789.0,61201.0,1631405.0
4717651,2025-09-01,8,22,0.733,1173.0,53.3,53.3,30,3,2,49802.0,49802.0,1096013.0
4717651,2025-10-01,8,23,0.742,1329.0,57.2,57.8,37,2,2,54006.0,53446.0,1241774.0
4717651,2025-11-01,2,28,0.933,1625.0,58.3,58.0,37,3,2,54193.0,54474.0,1518347.0
4717651,2025-12-01,12,19,0.613,1091.0,56.8,57.4,19,2,2,53633.0,53072.0,1019395.0
4717651,2026-01-01,8,23,0.742,1487.0,64.5,64.7,24,3,2,60454.0,60267.0,1389404.0
4717651,2026-02-01,23,5,0.179,332.0,69.0,66.4,41,2,2,62042.0,64471.0,310210.0
4717651,2026-03-01,11,20,0.645,1228.0,61.3,61.4,90,7,2,57370.0,57277.0,1147403.0
4717651,2026-04-01,8,22,0.733,1349.0,61.5,61.3,82,20,2,57277.0,57464.0,1260461.0
1264850,2025-05-01,31,0,0.0,0.0,46.8,,,,2,,44355.0,0.0
1264850,2025-06-01,26,4,0.133,189.0,47.4,47.2,8,4,2,44102.0,44289.0,176595.0
1264850,2025-07-01,17,14,0.452,658.0,46.5,47.0,31,9,2,43915.0,43448.0,614814.0
1264850,2025-08-01,31,0,0.0,0.0,47.8,,,,2,,44663.0,0.0
1264850,2025-09-01,30,0,0.0,0.0,48.5,,,,2,,45317.0,0.0
1264850,2025-10-01,31,0,0.0,0.0,49.5,,,,2,,46251.0,0.0
1264850,2025-11-01,30,0,0.0,0.0,50.1,,,,2,,46812.0,0.0
1264850,2025-12-01,31,0,0.0,0.0,47.6,,,,2,,44476.0,0.0
1264850,2026-01-01,28,3,0.097,132.0,45.5,44.0,16,4,2,41112.0,42514.0,123336.0
1264850,2026-02-01,25,3,0.107,121.0,40.6,40.3,4,1,2,37655.0,37935.0,113058.0
1264850,2026-03-01,27,4,0.129,180.0,43.8,45.0,27,4,2,42047.0,40925.0,168186.0
1264850,2026-04-01,22,8,0.267,346.0,44.0,43.2,16,2,2,40365.0,41112.0,323291.0
447699,2025-05-01,5,26,0.839,1542.0,59.4,59.3,28,2,14,56202.0,56297.0,1461446.0
447699,2025-06-01,30,0,0.0,0.0,63.7,,,,14,,59519.0,0.0
447699,2025-07-01,6,25,0.806,1461.0,58.3,58.4,8,25,13,54567.0,54474.0,1365110.0
447699,2025-08-01,2,29,0.935,1698.0,58.5,58.6,38,14,14,54754.0,54660.0,1586555.0
447699,2025-09-01,13,17,0.567,996.0,58.9,58.6,4,1,14,54754.0,55034.0,930630.0
447699,2025-10-01,18,13,0.419,763.0,58.7,58.7,11,13,14,54847.0,54847.0,712922.0
447699,2025-11-01,30,0,0.0,0.0,57.0,,,,14,,53259.0,0.0
447699,2025-12-01,31,0,0.0,0.0,61.6,,,,14,,57557.0,0.0
447699,2026-01-01,31,0,0.0,0.0,57.4,,,,14,,53633.0,0.0
447699,2026-02-01,28,0,0.0,0.0,57.4,,,,14,,53633.0,0.0
447699,2026-03-01,31,0,0.0,0.0,57.8,,,,14,,54006.0,0.0
447699,2026-04-01,29,1,0.033,64.0,62.7,64.0,1,1,14,59799.0,58585.0,59799.0
17268242,2025-05-01,23,8,0.258,338.0,42.4,42.2,6,1,1,39995.0,40185.0,320343.0
17268242,2025-06-01,23,7,0.233,312.0,43.6,44.6,2,1,1,41673.0,40738.0,291523.0
17268242,2025-07-01,20,11,0.355,516.0,47.1,46.9,4,2,1,43822.0,44009.0,482133.0
17268242,2025-08-01,15,16,0.516,759.0,47.0,47.4,10,1,1,44289.0,43915.0,709185.0
17268242,2025-09-01,16,14,0.467,549.0,38.3,39.2,14,2,1,36627.0,35786.0,512968.0
17268242,2025-10-01,17,14,0.452,571.0,40.4,40.8,5,1,1,38122.0,37748.0,533524.0
17268242,2025-11-01,23,7,0.233,279.0,40.0,39.9,15,1,1,37281.0,37375.0,260688.0
17268242,2025-12-01,24,7,0.226,276.0,39.3,39.4,18,1,1,36814.0,36721.0,257885.0
17268242,2026-01-01,22,9,0.29,341.0,38.0,37.9,22,2,1,35413.0,35506.0,318619.0
17268242,2026-02-01,20,8,0.286,313.0,38.8,39.1,3,1,1,36534.0,36253.0,292457.0
17268242,2026-03-01,22,9,0.29,385.0,42.2,42.8,13,3,1,39991.0,39430.0,359731.0
17268242,2026-04-01,27,3,0.1,117.0,43.9,39.0,25,1,1,36440.0,41019.0,109321.0
3479791,2025-05-01,31,0,0.0,0.0,17.6,,,,3,,16681.0,0.0
3479791,2025-06-01,30,0,0.0,0.0,17.4,,,,3,,16258.0,0.0
3479791,2025-07-01,31,0,0.0,0.0,17.0,,,,3,,15884.0,0.0
3479791,2025-08-01,31,0,0.0,0.0,18.3,,,,3,,17099.0,0.0
3479791,2025-09-01,30,0,0.0,0.0,18.9,,,,3,,17660.0,0.0
3479791,2025-10-01,31,0,0.0,0.0,17.8,,,,3,,16632.0,0.0
3479791,2025-11-01,29,1,0.033,18.0,19.7,18.0,1,15,3,16819.0,18407.0,16819.0
